rental_id,bike_id,startstationid,endstationid,start_date,end_date
90763586,7375,546,17,2019-09-01 03:08:00+00,2019-09-01 03:12:00+00
90763587,12327,694,737,2019-09-01 03:09:00+00,2019-09-01 03:55:00+00
90763590,12529,817,194,2019-09-01 03:09:00+00,2019-09-01 03:29:00+00
90763591,8433,498,500,2019-09-01 03:10:00+00,2019-09-01 03:35:00+00
90763592,5879,792,549,2019-09-01 03:10:00+00,2019-09-01 03:15:00+00
90763593,1757,792,549,2019-09-01 03:10:00+00,2019-09-01 03:15:00+00
90763594,13405,553,699,2019-09-01 03:10:00+00,2019-09-01 03:27:00+00
90763595,5414,817,194,2019-09-01 03:10:00+00,2019-09-01 03:29:00+00
90763596,13317,553,699,2019-09-01 03:10:00+00,2019-09-01 03:27:00+00
90763597,2454,278,537,2019-09-01 03:10:00+00,2019-09-01 03:26:00+00
90763598,6272,694,737,2019-09-01 03:10:00+00,2019-09-01 09:07:00+00
90763599,6890,66,48,2019-09-01 03:11:00+00,2019-09-01 03:38:00+00
90763600,4495,66,48,2019-09-01 03:11:00+00,2019-09-01 03:38:00+00
90763601,6936,254,457,2019-09-01 03:11:00+00,2019-09-01 03:40:00+00
90763602,362,600,558,2019-09-01 03:11:00+00,2019-09-01 03:19:00+00
90763603,10490,5,409,2019-09-01 03:11:00+00,2019-09-01 03:30:00+00
90763604,11693,564,360,2019-09-01 03:11:00+00,2019-09-01 08:47:00+00
90763605,3755,278,537,2019-09-01 03:11:00+00,2019-09-01 03:26:00+00
90763606,13771,564,49,2019-09-01 03:12:00+00,2019-09-01 07:37:00+00
90763607,2458,564,273,2019-09-01 03:12:00+00,2019-09-01 05:52:00+00
90763608,12587,564,243,2019-09-01 03:12:00+00,2019-09-01 10:56:00+00
90763609,1256,83,310,2019-09-01 03:12:00+00,2019-09-01 03:26:00+00
90763610,12175,87,52,2019-09-01 03:13:00+00,2019-09-01 03:33:00+00
90763611,511,278,452,2019-09-01 03:13:00+00,2019-09-01 03:19:00+00
90763612,8656,564,243,2019-09-01 03:13:00+00,2019-09-01 10:56:00+00
90763613,16151,569,698,2019-09-01 03:13:00+00,2019-09-01 03:21:00+00
90763614,15806,225,36,2019-09-01 03:13:00+00,2019-09-01 03:21:00+00
90763615,4860,288,310,2019-09-01 03:14:00+00,2019-09-01 03:27:00+00
90763616,10434,481,516,2019-09-01 03:14:00+00,2019-09-01 03:30:00+00
90763617,12554,679,621,2019-09-01 03:14:00+00,2019-09-01 03:31:00+00
90763618,2776,427,409,2019-09-01 03:15:00+00,2019-09-01 03:30:00+00
90763619,6059,705,766,2019-09-01 03:16:00+00,2019-09-01 12:41:00+00
90763620,14626,718,699,2019-09-01 03:16:00+00,2019-09-01 03:26:00+00
90763621,8617,354,449,2019-09-01 03:16:00+00,2019-09-01 03:38:00+00
90763622,8391,386,803,2019-09-01 03:16:00+00,2019-09-01 03:27:00+00
90763623,13555,215,107,2019-09-01 03:18:00+00,2019-09-01 03:22:00+00
90763624,15260,38,216,2019-09-01 03:18:00+00,2019-09-01 03:25:00+00
90763625,16280,705,766,2019-09-01 03:18:00+00,2019-09-01 12:41:00+00
90763627,10291,213,800,2019-09-01 03:20:00+00,2019-09-01 03:28:00+00
90763628,13390,725,725,2019-09-01 03:20:00+00,2019-09-01 03:28:00+00
90763629,1058,73,464,2019-09-01 03:20:00+00,2019-09-01 03:38:00+00
90763630,15767,721,503,2019-09-01 03:22:00+00,2019-09-01 03:49:00+00
90763631,4191,94,446,2019-09-01 03:22:00+00,2019-09-01 03:38:00+00
90763633,8373,721,503,2019-09-01 03:22:00+00,2019-09-01 03:50:00+00
90763634,3661,546,111,2019-09-01 03:22:00+00,2019-09-01 03:37:00+00
90763636,14308,717,466,2019-09-01 03:23:00+00,2019-09-01 03:25:00+00
90763637,13414,278,732,2019-09-01 03:24:00+00,2019-09-01 04:28:00+00
90763638,3826,710,610,2019-09-01 03:24:00+00,2019-09-01 03:30:00+00
90763639,6005,399,278,2019-09-01 03:24:00+00,2019-09-01 03:56:00+00
90763640,6232,399,278,2019-09-01 03:24:00+00,2019-09-01 03:56:00+00
90763641,3425,278,732,2019-09-01 03:24:00+00,2019-09-01 04:29:00+00
90763642,9345,399,278,2019-09-01 03:25:00+00,2019-09-01 03:58:00+00
90763643,1794,821,675,2019-09-01 03:25:00+00,2019-09-01 03:45:00+00
90763644,14161,399,278,2019-09-01 03:25:00+00,2019-09-01 03:56:00+00
90763645,12768,76,301,2019-09-01 03:25:00+00,2019-09-01 03:33:00+00
90763646,6848,578,534,2019-09-01 03:25:00+00,2019-09-01 03:29:00+00
90763647,8049,115,552,2019-09-01 03:25:00+00,2019-09-01 03:36:00+00
90763648,439,835,131,2019-09-01 03:26:00+00,2019-09-01 03:47:00+00
90763649,8233,574,322,2019-09-01 03:27:00+00,2019-09-01 03:39:00+00
90763650,8917,153,584,2019-09-01 03:27:00+00,2019-09-01 03:36:00+00
90763651,10381,446,467,2019-09-01 03:28:00+00,2019-09-01 03:37:00+00
90763652,8810,630,624,2019-09-01 03:28:00+00,2019-09-01 03:31:00+00
90763653,5271,574,322,2019-09-01 03:28:00+00,2019-09-01 03:39:00+00
90763654,8539,399,278,2019-09-01 03:28:00+00,2019-09-01 03:56:00+00
90763655,2634,39,553,2019-09-01 03:28:00+00,2019-09-01 03:35:00+00
90763656,3942,153,584,2019-09-01 03:28:00+00,2019-09-01 03:36:00+00
90763657,12606,399,278,2019-09-01 03:28:00+00,2019-09-01 03:56:00+00
90763658,13095,789,534,2019-09-01 03:29:00+00,2019-09-01 04:07:00+00
90763659,15011,626,626,2019-09-01 03:30:00+00,2019-09-01 03:37:00+00
90763660,3583,789,534,2019-09-01 03:30:00+00,2019-09-01 04:07:00+00
90763661,626,157,296,2019-09-01 03:30:00+00,2019-09-01 03:33:00+00
90763662,4546,715,520,2019-09-01 03:30:00+00,2019-09-01 03:36:00+00
90763663,14365,399,278,2019-09-01 03:31:00+00,2019-09-01 03:56:00+00
90763664,7498,216,660,2019-09-01 03:31:00+00,2019-09-01 03:41:00+00
90763665,11842,311,456,2019-09-01 03:31:00+00,2019-09-01 14:51:00+00
90763666,11812,527,610,2019-09-01 03:31:00+00,2019-09-01 03:59:00+00
90763667,4449,762,10,2019-09-01 03:33:00+00,2019-09-01 03:53:00+00
90763668,14308,466,479,2019-09-01 03:33:00+00,2019-09-01 03:43:00+00
90763669,7640,74,424,2019-09-01 03:33:00+00,2019-09-01 04:06:00+00
90763670,3554,39,387,2019-09-01 03:34:00+00,2019-09-01 04:27:00+00
90763671,4702,732,508,2019-09-01 03:34:00+00,2019-09-01 03:47:00+00
90763672,8061,39,387,2019-09-01 03:34:00+00,2019-09-01 04:27:00+00
90763673,6348,802,676,2019-09-01 03:34:00+00,2019-09-01 03:37:00+00
90763674,7576,785,785,2019-09-01 03:34:00+00,2019-09-01 04:51:00+00
90763675,14358,785,785,2019-09-01 03:35:00+00,2019-09-01 04:50:00+00
90763676,9229,785,785,2019-09-01 03:35:00+00,2019-09-01 04:51:00+00
90763677,8248,732,508,2019-09-01 03:35:00+00,2019-09-01 03:47:00+00
90763678,376,785,785,2019-09-01 03:35:00+00,2019-09-01 04:49:00+00
90763679,1291,795,695,2019-09-01 03:36:00+00,2019-09-01 04:04:00+00
90763680,10098,354,600,2019-09-01 03:37:00+00,2019-09-01 03:52:00+00
90763681,14492,795,695,2019-09-01 03:37:00+00,2019-09-01 04:04:00+00
90763682,8122,132,702,2019-09-01 03:37:00+00,2019-09-01 03:40:00+00
90763683,10962,354,600,2019-09-01 03:37:00+00,2019-09-01 03:52:00+00
90763684,12608,584,758,2019-09-01 03:38:00+00,2019-09-01 03:43:00+00
90763685,352,785,785,2019-09-01 03:39:00+00,2019-09-01 04:50:00+00
90763686,16666,785,785,2019-09-01 03:39:00+00,2019-09-01 04:50:00+00
90763687,10189,785,785,2019-09-01 03:39:00+00,2019-09-01 04:50:00+00
90763689,16727,697,463,2019-09-01 03:40:00+00,2019-09-01 03:56:00+00
90763690,2767,132,536,2019-09-01 03:40:00+00,2019-09-01 03:50:00+00
90763691,15506,148,148,2019-09-01 03:40:00+00,2019-09-01 03:44:00+00
90763692,14665,579,579,2019-09-01 03:40:00+00,2019-09-01 04:07:00+00
90763693,1969,132,500,2019-09-01 03:40:00+00,2019-09-01 03:49:00+00
90763694,9649,694,629,2019-09-01 03:41:00+00,2019-09-01 03:52:00+00
90763695,7264,464,532,2019-09-01 03:41:00+00,2019-09-01 04:00:00+00
90763696,5138,650,562,2019-09-01 03:41:00+00,2019-09-01 04:32:00+00
90763697,13800,354,409,2019-09-01 03:41:00+00,2019-09-01 03:51:00+00
90763698,9188,132,446,2019-09-01 03:42:00+00,2019-09-01 03:47:00+00
90763699,8989,611,188,2019-09-01 03:42:00+00,2019-09-01 04:02:00+00
90763700,5047,803,792,2019-09-01 03:43:00+00,2019-09-01 03:45:00+00
90763702,1058,464,532,2019-09-01 03:43:00+00,2019-09-01 04:00:00+00
90763703,15518,579,579,2019-09-01 03:43:00+00,2019-09-01 04:06:00+00
90763704,10516,345,589,2019-09-01 03:44:00+00,2019-09-01 03:52:00+00
90763706,8438,48,564,2019-09-01 03:45:00+00,2019-09-01 04:01:00+00
90763707,6890,48,564,2019-09-01 03:45:00+00,2019-09-01 04:04:00+00
90763708,9238,579,427,2019-09-01 03:45:00+00,2019-09-01 04:22:00+00
90763709,13710,48,564,2019-09-01 03:45:00+00,2019-09-01 04:01:00+00
90763710,15533,194,534,2019-09-01 03:46:00+00,2019-09-01 04:04:00+00
90763711,1558,579,427,2019-09-01 03:46:00+00,2019-09-01 04:21:00+00
90763712,5814,295,409,2019-09-01 03:46:00+00,2019-09-01 03:53:00+00
90763713,13560,580,830,2019-09-01 03:47:00+00,2019-09-01 04:15:00+00
90763714,16350,580,830,2019-09-01 03:47:00+00,2019-09-01 04:14:00+00
90763715,2537,76,370,2019-09-01 03:47:00+00,2019-09-01 03:59:00+00
90763716,9,580,830,2019-09-01 03:47:00+00,2019-09-01 04:15:00+00
90763717,9085,580,828,2019-09-01 03:47:00+00,2019-09-01 04:03:00+00
90763718,10328,798,695,2019-09-01 03:48:00+00,2019-09-01 04:04:00+00
90763719,12045,836,204,2019-09-01 03:48:00+00,2019-09-01 04:01:00+00
90763720,682,401,470,2019-09-01 03:48:00+00,2019-09-03 15:03:00+00
90763721,5852,401,444,2019-09-01 03:48:00+00,2019-09-01 11:05:00+00
90763722,7395,836,204,2019-09-01 03:48:00+00,2019-09-01 04:01:00+00
90763723,3388,235,62,2019-09-01 03:49:00+00,2019-09-01 03:54:00+00
90763724,10848,37,639,2019-09-01 03:50:00+00,2019-09-01 03:56:00+00
90763725,13918,836,204,2019-09-01 03:50:00+00,2019-09-01 04:01:00+00
90763726,7134,14,754,2019-09-01 03:50:00+00,2019-09-01 04:15:00+00
90763727,9826,325,63,2019-09-01 03:51:00+00,2019-09-01 04:16:00+00
90763728,15302,40,409,2019-09-01 03:51:00+00,2019-09-01 04:26:00+00
90763729,14258,40,411,2019-09-01 03:51:00+00,2019-09-01 04:26:00+00
90763730,15144,492,499,2019-09-01 03:51:00+00,2019-09-01 04:04:00+00
90763731,8360,40,409,2019-09-01 03:52:00+00,2019-09-01 04:26:00+00
90763732,7833,200,202,2019-09-01 03:52:00+00,2019-09-01 03:56:00+00
90763733,10312,270,676,2019-09-01 03:52:00+00,2019-09-01 04:00:00+00
90763734,6623,427,282,2019-09-01 03:53:00+00,2019-09-01 04:01:00+00
90763735,14886,73,798,2019-09-01 03:53:00+00,2019-09-01 04:12:00+00
90763736,7598,503,409,2019-09-01 03:54:00+00,2019-09-01 04:26:00+00
90763737,16761,492,499,2019-09-01 03:55:00+00,2019-09-01 04:04:00+00
90763738,8373,503,409,2019-09-01 03:55:00+00,2019-09-01 04:26:00+00
90763739,15767,503,409,2019-09-01 03:55:00+00,2019-09-01 04:26:00+00
90763740,767,836,798,2019-09-01 03:55:00+00,2019-09-01 04:12:00+00
90763741,7418,836,798,2019-09-01 03:56:00+00,2019-09-01 04:12:00+00
90763742,12661,836,798,2019-09-01 03:56:00+00,2019-09-01 04:12:00+00
90763743,16591,698,561,2019-09-01 03:57:00+00,2019-09-01 04:12:00+00
90763744,15783,99,805,2019-09-01 03:57:00+00,2019-09-01 04:23:00+00
90763745,15449,424,662,2019-09-01 03:57:00+00,2019-09-01 04:04:00+00
90763746,7224,194,94,2019-09-01 03:57:00+00,2019-09-01 04:05:00+00
90763747,6232,278,194,2019-09-01 03:57:00+00,2019-09-01 04:08:00+00
90763748,8981,230,295,2019-09-01 03:58:00+00,2019-09-01 04:03:00+00
90763749,16151,698,561,2019-09-01 03:58:00+00,2019-09-01 04:12:00+00
90763750,2807,230,295,2019-09-01 03:58:00+00,2019-09-01 04:03:00+00
90763751,3527,691,527,2019-09-01 03:58:00+00,2019-09-01 04:14:00+00
90763752,11080,306,370,2019-09-01 03:58:00+00,2019-09-01 04:12:00+00
90763753,16214,374,718,2019-09-01 03:59:00+00,2019-09-01 04:21:00+00
90763754,14398,458,451,2019-09-01 04:00:00+00,2019-09-01 04:02:00+00
90763756,11812,610,440,2019-09-01 04:00:00+00,2019-09-01 04:23:00+00
90763757,9863,73,286,2019-09-01 04:00:00+00,2019-09-01 04:26:00+00
90763758,12419,399,502,2019-09-01 04:00:00+00,2019-09-01 04:16:00+00
90763760,9728,399,502,2019-09-01 04:00:00+00,2019-09-01 04:16:00+00
90763761,11314,282,501,2019-09-01 04:01:00+00,2019-09-01 04:04:00+00
90763763,5629,227,537,2019-09-01 04:02:00+00,2019-09-01 04:19:00+00
90763764,3275,796,702,2019-09-01 04:02:00+00,2019-09-01 04:21:00+00
90763765,8621,225,650,2019-09-01 04:03:00+00,2019-09-01 04:10:00+00
90763766,8128,139,117,2019-09-01 04:03:00+00,2019-09-01 04:05:00+00
90763767,7264,532,481,2019-09-01 04:04:00+00,2019-09-01 04:14:00+00
90763768,9628,144,839,2019-09-01 04:04:00+00,2019-09-01 04:12:00+00
90763769,7395,204,815,2019-09-01 04:04:00+00,2019-09-01 04:26:00+00
90763770,13918,204,815,2019-09-01 04:04:00+00,2019-09-01 04:26:00+00
90763771,16573,686,607,2019-09-01 04:04:00+00,2019-09-01 04:21:00+00
90763772,12045,204,815,2019-09-01 04:04:00+00,2019-09-01 04:26:00+00
90763773,15315,833,149,2019-09-01 04:05:00+00,2019-09-01 04:15:00+00
90763774,13831,32,32,2019-09-01 04:05:00+00,2019-09-01 04:16:00+00
90763775,2002,77,204,2019-09-01 04:06:00+00,2019-09-01 04:12:00+00
90763776,6890,564,193,2019-09-01 04:07:00+00,2019-09-01 04:29:00+00
90763777,13220,495,541,2019-09-01 04:07:00+00,2019-09-01 04:40:00+00
90763778,13710,564,193,2019-09-01 04:08:00+00,2019-09-01 04:29:00+00
90763779,8438,564,193,2019-09-01 04:08:00+00,2019-09-01 04:29:00+00
90763780,3023,597,617,2019-09-01 04:08:00+00,2019-09-01 04:10:00+00
90763781,4762,223,94,2019-09-01 04:09:00+00,2019-09-01 04:15:00+00
90763782,14494,211,60,2019-09-01 04:09:00+00,2019-09-01 04:24:00+00
90763783,16401,230,156,2019-09-01 04:09:00+00,2019-09-01 04:19:00+00
90763784,3725,230,156,2019-09-01 04:10:00+00,2019-09-01 04:19:00+00
90763785,11100,166,249,2019-09-01 04:10:00+00,2019-09-01 04:38:00+00
90763786,13147,166,249,2019-09-01 04:10:00+00,2019-09-01 04:38:00+00
90763787,7861,40,510,2019-09-01 04:11:00+00,2019-09-01 04:31:00+00
90763788,9171,194,122,2019-09-01 04:11:00+00,2019-09-01 04:22:00+00
90763789,9661,277,613,2019-09-01 04:12:00+00,2019-09-01 04:22:00+00
90763790,4887,341,588,2019-09-01 04:12:00+00,2019-09-01 04:34:00+00
90763791,9197,341,492,2019-09-01 04:12:00+00,2019-09-01 04:39:00+00
90763792,16760,194,122,2019-09-01 04:12:00+00,2019-09-01 04:22:00+00
90763793,3939,228,359,2019-09-01 04:12:00+00,2019-09-01 04:23:00+00
90763794,4667,45,238,2019-09-01 04:12:00+00,2019-09-01 04:18:00+00
90763797,10683,464,461,2019-09-01 04:13:00+00,2019-09-01 04:17:00+00
90763798,16359,270,808,2019-09-01 04:13:00+00,2019-09-01 04:21:00+00
90763799,14155,99,595,2019-09-01 04:13:00+00,2019-09-01 04:34:00+00
90763803,10198,139,178,2019-09-01 04:16:00+00,2019-09-01 04:40:00+00
90763804,12193,139,178,2019-09-01 04:17:00+00,2019-09-01 04:39:00+00
90763805,3806,310,646,2019-09-01 04:17:00+00,2019-09-01 04:25:00+00
90763806,701,773,466,2019-09-01 04:17:00+00,2019-09-01 04:40:00+00
90763807,12060,347,288,2019-09-01 04:17:00+00,2019-09-01 04:38:00+00
90763808,3263,492,491,2019-09-01 04:17:00+00,2019-09-01 04:19:00+00
90763809,6936,457,34,2019-09-01 04:18:00+00,2019-09-01 04:25:00+00
90763810,698,492,460,2019-09-01 04:19:00+00,2019-09-01 04:24:00+00
90763811,13636,492,496,2019-09-01 04:19:00+00,2019-09-01 04:31:00+00
90763812,11044,64,374,2019-09-01 04:19:00+00,2019-09-01 04:28:00+00
90763813,1968,64,374,2019-09-01 04:20:00+00,2019-09-01 04:28:00+00
90763814,4437,348,613,2019-09-01 04:20:00+00,2019-09-01 04:43:00+00
90763815,207,64,374,2019-09-01 04:21:00+00,2019-09-01 04:28:00+00
90763816,16573,607,780,2019-09-01 04:21:00+00,2019-09-01 04:41:00+00
90763817,10331,497,467,2019-09-01 04:21:00+00,2019-09-01 04:24:00+00
90763818,15260,216,615,2019-09-01 04:22:00+00,2019-09-01 04:53:00+00
90763819,4248,252,194,2019-09-01 04:23:00+00,2019-09-01 04:31:00+00
90763820,14403,203,115,2019-09-01 04:23:00+00,2019-09-01 04:34:00+00
90763821,10356,203,115,2019-09-01 04:23:00+00,2019-09-01 04:34:00+00
90763822,358,203,115,2019-09-01 04:23:00+00,2019-09-01 04:34:00+00
90763823,13800,409,409,2019-09-01 04:23:00+00,2019-09-01 04:33:00+00
90763824,16218,85,136,2019-09-01 04:25:00+00,2019-09-01 04:44:00+00
90763825,9274,85,136,2019-09-01 04:25:00+00,2019-09-01 04:44:00+00
90763826,1757,549,288,2019-09-01 04:29:00+00,2019-09-01 04:53:00+00
90763827,15767,409,772,2019-09-01 04:30:00+00,2019-09-01 04:43:00+00
90763828,2492,409,603,2019-09-01 04:30:00+00,2019-09-01 04:39:00+00
90763829,14256,492,520,2019-09-01 04:30:00+00,2019-09-01 04:36:00+00
90763830,1058,532,477,2019-09-01 04:30:00+00,2019-09-01 04:42:00+00
90763831,5814,409,603,2019-09-01 04:31:00+00,2019-09-01 04:39:00+00
90763832,11963,14,836,2019-09-01 04:31:00+00,2019-09-01 04:47:00+00
90763833,15141,311,759,2019-09-01 04:31:00+00,2019-09-01 04:40:00+00
90763834,11547,14,836,2019-09-01 04:31:00+00,2019-09-01 04:47:00+00
90763835,1239,83,310,2019-09-01 04:34:00+00,2019-09-01 04:47:00+00
90763836,1373,337,742,2019-09-01 04:35:00+00,2019-09-01 04:45:00+00
90763837,8507,73,239,2019-09-01 04:35:00+00,2019-09-01 05:16:00+00
90763838,2864,433,34,2019-09-01 04:38:00+00,2019-09-01 04:44:00+00
90763839,35,386,500,2019-09-01 04:39:00+00,2019-09-01 04:59:00+00
90763840,11059,253,85,2019-09-01 04:41:00+00,2019-09-01 05:02:00+00
90763841,9559,512,462,2019-09-01 04:41:00+00,2019-09-01 05:23:00+00
90763842,15278,821,638,2019-09-01 04:41:00+00,2019-09-01 04:56:00+00
90763843,3105,602,768,2019-09-01 04:42:00+00,2019-09-01 04:50:00+00
90763844,7565,645,223,2019-09-01 04:42:00+00,2019-09-01 04:47:00+00
90763845,10897,512,365,2019-09-01 04:42:00+00,2019-09-01 04:53:00+00
90763846,11414,389,38,2019-09-01 04:44:00+00,2019-09-01 05:16:00+00
90763847,16160,389,38,2019-09-01 04:45:00+00,2019-09-01 05:16:00+00
90763848,11213,45,60,2019-09-01 04:46:00+00,2019-09-01 04:51:00+00
90763849,5194,324,631,2019-09-01 04:47:00+00,2019-09-01 05:03:00+00
90763850,15315,149,272,2019-09-01 04:48:00+00,2019-09-01 04:56:00+00
90763851,15654,764,764,2019-09-01 04:49:00+00,2019-09-01 04:53:00+00
90763852,13102,163,573,2019-09-01 04:49:00+00,2019-09-01 04:55:00+00
90763853,14553,132,132,2019-09-01 04:54:00+00,2019-09-01 05:12:00+00
90763854,9787,167,194,2019-09-01 04:55:00+00,2019-09-01 05:19:00+00
90763855,3397,803,526,2019-09-01 04:56:00+00,2019-09-01 05:44:00+00
90763856,5702,803,526,2019-09-01 04:56:00+00,2019-09-01 05:45:00+00
90763857,8391,803,526,2019-09-01 04:56:00+00,2019-09-01 05:45:00+00
90763858,4742,185,280,2019-09-01 04:56:00+00,2019-09-01 05:06:00+00
90763859,15284,708,728,2019-09-01 04:57:00+00,2019-09-01 05:00:00+00
90763860,7068,489,518,2019-09-01 04:58:00+00,2019-09-01 05:12:00+00
90763861,8961,234,351,2019-09-01 04:58:00+00,2019-09-01 05:03:00+00
90763862,8248,508,71,2019-09-01 04:58:00+00,2019-09-01 05:20:00+00
90763863,10305,234,51,2019-09-01 04:58:00+00,2019-09-01 05:14:00+00
90763864,12859,63,22,2019-09-01 04:59:00+00,2019-09-01 05:08:00+00
90763865,3049,499,486,2019-09-01 04:59:00+00,2019-09-01 05:38:00+00
90763866,5821,475,586,2019-09-01 05:00:00+00,2019-09-01 05:08:00+00
90763867,9958,475,586,2019-09-01 05:00:00+00,2019-09-01 05:08:00+00
90763868,16131,633,613,2019-09-01 05:00:00+00,2019-09-01 05:09:00+00
90763869,10381,467,716,2019-09-01 05:01:00+00,2019-09-01 05:06:00+00
90763870,7304,203,123,2019-09-01 05:01:00+00,2019-09-01 05:09:00+00
90763871,7110,249,272,2019-09-01 05:02:00+00,2019-09-01 05:06:00+00
90763872,2179,4,17,2019-09-01 05:02:00+00,2019-09-01 05:11:00+00
90763873,7654,203,123,2019-09-01 05:02:00+00,2019-09-01 05:09:00+00
90763874,16499,4,17,2019-09-01 05:02:00+00,2019-09-01 05:11:00+00
90763875,1757,288,288,2019-09-01 05:03:00+00,2019-09-01 05:20:00+00
90763876,1641,203,76,2019-09-01 05:03:00+00,2019-09-01 10:32:00+00
90763877,6623,282,208,2019-09-01 05:03:00+00,2019-09-01 05:32:00+00
90763878,16122,574,749,2019-09-01 05:03:00+00,2019-09-01 05:14:00+00
90763879,6548,466,132,2019-09-01 05:03:00+00,2019-09-01 05:10:00+00
90763880,7179,466,326,2019-09-01 05:05:00+00,2019-09-01 05:15:00+00
90763881,9622,733,381,2019-09-01 05:05:00+00,2019-09-01 05:18:00+00
90763882,7675,280,628,2019-09-01 05:06:00+00,2019-09-01 05:19:00+00
90763883,9311,792,223,2019-09-01 05:06:00+00,2019-09-01 05:16:00+00
90763884,13569,833,62,2019-09-01 05:07:00+00,2019-09-01 05:25:00+00
90763885,13906,460,479,2019-09-01 05:07:00+00,2019-09-01 05:21:00+00
90763886,1954,833,62,2019-09-01 05:07:00+00,2019-09-01 05:26:00+00
90763887,7920,833,62,2019-09-01 05:07:00+00,2019-09-01 05:25:00+00
90763888,15782,278,646,2019-09-01 05:09:00+00,2019-09-01 05:27:00+00
90763889,9171,122,463,2019-09-01 05:10:00+00,2019-09-01 05:18:00+00
90763890,10578,772,602,2019-09-01 05:10:00+00,2019-09-01 05:15:00+00
90763891,6825,104,104,2019-09-01 05:10:00+00,2019-09-01 05:12:00+00
90763892,1771,78,206,2019-09-01 05:12:00+00,2019-09-01 05:22:00+00
90763893,6315,104,352,2019-09-01 05:13:00+00,2019-09-01 05:37:00+00
90763894,14178,449,206,2019-09-01 05:14:00+00,2019-09-01 05:19:00+00
90763895,4429,192,492,2019-09-01 05:15:00+00,2019-09-01 06:51:00+00
90763896,8725,495,521,2019-09-01 05:15:00+00,2019-09-01 05:22:00+00
90763897,14722,547,532,2019-09-01 05:17:00+00,2019-09-01 05:26:00+00
90763898,2563,374,374,2019-09-01 05:19:00+00,2019-09-01 05:30:00+00
90763899,5696,244,833,2019-09-01 05:21:00+00,2019-09-01 05:48:00+00
90763900,5535,772,832,2019-09-01 05:21:00+00,2019-09-01 05:32:00+00
90763901,11201,579,94,2019-09-01 05:24:00+00,2019-09-01 05:37:00+00
90763902,8757,626,682,2019-09-01 05:25:00+00,2019-09-01 05:33:00+00
90763903,8806,626,682,2019-09-01 05:25:00+00,2019-09-01 05:33:00+00
90763904,14930,307,36,2019-09-01 05:27:00+00,2019-09-01 05:32:00+00
90763905,5339,33,839,2019-09-01 05:29:00+00,2019-09-01 05:40:00+00
90763906,16237,62,478,2019-09-01 05:29:00+00,2019-09-01 09:24:00+00
90763907,7920,62,478,2019-09-01 05:29:00+00,2019-09-01 05:50:00+00
90763908,4664,152,437,2019-09-01 05:30:00+00,2019-09-01 05:47:00+00
90763909,15029,411,411,2019-09-01 05:31:00+00,2019-09-01 05:34:00+00
90763910,207,374,16,2019-09-01 05:32:00+00,2019-09-01 05:46:00+00
90763911,14558,832,630,2019-09-01 05:32:00+00,2019-09-01 05:38:00+00
